SITE_ID,SITE_TYPE,VISIT_NO.x,DATE_COL,REPEAT,LON_DD.x,LAT_DD.x,ALBERS_X,ALBERS_Y,FLD_LON_DD,FLD_LAT_DD,FLD_FLAG,ST.x,STATE_NAME,CNTYNAME,EPA_REG.x,NHDNAME,LAKENAME,AREA_CAT7.x,BASINAREA_KM2,BASINAREA_HA,BASINAREA_LU_KM2,URBAN.x,ECO_LEV_3.x,ECO_L3_NAM,NUT_REG.x,NUTREG_NAME.x,ECO_NUTA.x,LAKE_ORIGIN.x,AREA_HA,SIZE_CLASS,LAKEAREA,LAKEPERIM,SLD,DEPTH_X,DEPTHMAX,ELEV_PT,HUC_2.x,HUC_8.x,REACHCODE,OmernikLevel_II,PTL,NTL,TURB,ANC,DOC,COND,CHLA,PTL_COND,NTL_COND,CHLA_COND,TURB_COND,ANC_COND,SALINITY_COND,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,NLCD11_KM2_BSN,NLCD12_KM2_BSN,NLCD21_KM2_BSN,NLCD22_KM2_BSN,NLCD23_KM2_BSN,NLCD24_KM2_BSN,NLCD31_KM2_BSN,NLCD32_KM2_BSN,NLCD41_KM2_BSN,NLCD42_KM2_BSN,NLCD43_KM2_BSN,NLCD51_KM2_BSN,NLCD52_KM2_BSN,NLCD71_KM2_BSN,NLCD72_KM2_BSN,NLCD73_KM2_BSN,NLCD74_KM2_BSN,NLCD81_KM2_BSN,NLCD82_KM2_BSN,NLCD90_KM2_BSN,NLCD91_KM2_BSN,NLCD92_KM2_BSN,NLCD93_KM2_BSN,NLCD94_KM2_BSN,NLCD95_KM2_BSN,NLCD96_KM2_BSN,NLCD97_KM2_BSN,NLCD98_KM2_BSN,NLCD99_KM2_BSN,LANDUSE_KM2_BSN,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,BasinAreaToLakeArea_HA,LakePerimToLakeArea,mean.pct.imp_BUFR.1,mean.pct.imp_BSN,pixels.w.impsurf_BSN,roadlen_BUFR,roadDens_BUFR,roadlen_BSN,roadDens_BSN,mean.min.dist_inBUFR,mean.min.dist_inBSN,elev_stdev,elev_maxmin,maxmin_elev_BUFR,stdev_elev_BUFR,mean.pct.imp_BUFR,pixels.w.impsurf_BUFR,Class,Class3,Unstratified.1,ResTime,SedToVolRatio
NLA06608-1791,PROB_Lake,1,8/8/07,,-84.89743874,36.00712806,989547.1637,-109381.1195,-84.897041,36.006929,,TN,Tennessee,CUMBERLAND,Region_4,,Lake Catherine,"(10,20]",0.827602245,82.76022447,0.827602245,YES,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,16.78529991,02:>10-50 ha,0.167852999,2.73300938,1.881792085,5.2,5.2,592.76,6,6010208,6.01E+12,8.4,5,401,1.18,1162.5,3.64,177,1.63,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.731,73.1,0,0.148,0,0.158,0.101,0.023,0,0.004,0,0.104,0,0.009,0,0,0.152,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0.731,20.2,0,20.2,21.6,13.8,3.1,0,38.5,0.5,14.2,0,1.2,15.4,0,20.8,4.4,0,4.4,0,0,0,0.147,0,0.219,0.128,0.022,0,0,0,0.099,0,0.009,0,0,0.168,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0.826,17.8,0,17.8,26.5,15.5,2.7,0,44.7,0,12,0,1.1,13.1,0,20.3,4.1,0,4.1,0,0,0,4.930518067,0.1628216,9.909836066,12.19047619,0.542705971,7.088443965,1.06E-11,6.460667,7.806493828,55.61394532,55.61394532,25.658407,89.45611,17.8139,5.8119807,9.909836066,0.50273224,HW,HWSE,0,240,0.597164
NLA06608-0324,PROB_Lake,1,8/8/07,,-82.20271516,36.94420902,1213012.154,25928.54005,-82.20327,36.94411,,VA,Virginia,RUSSELL,Region_3,Lake Bonaventure,Lake Bonaventure,"(20,50]",19.35790253,1935.790253,19.35790253,NO,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,29.68255501,02:>10-50 ha,0.29682555,3.491132152,1.807634893,5.5,5.5,469.85,6,6010205,6.01E+12,8.4,21,248,2.8,1776.8,2.72,442,4.82,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.038,103.8,0,0.305,0,0.021,0.016,0,0,0.022,0,0.507,0.028,0.006,0,0,0.054,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,1.038,29.4,0,29.4,2,1.5,0,0,3.5,2.1,48.8,2.7,0.6,52.1,0,5.2,7.6,0,7.6,0,0,0,0.32,0,0.644,0.151,0.135,0.022,0.612,0,13.357,0.068,0.075,0,0.005,1.62,0,0,0,2.333,0.006,0,0,0,0,0,0,0,0,0,0,19.348,1.7,0,1.7,3.3,0.8,0.7,0.1,4.9,3.2,69,0.4,0.4,69.8,0,8.4,12.1,0,12.1,0,0,0,65.21642939,0.117615621,0.916582915,1.173986923,0.059953456,2.65505504,2.97E-12,43.98707,2.272305708,128.9337814,128.7106403,71.63981,250.2373,80.31535,31.141811,0.916582915,0.04321608,ST,ST,0,19,0.55204
NLA06608-1348,PROB_Lake,1,8/8/07,,-81.99701482,36.57979268,1236960.713,-11811.78535,-82.0534,36.53963,,VA,Tennessee,WASHINGTON,Region_3,South Holston Lake,South Holston Lake,>100,1820.246989,182024.6989,1820.246989,YES,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,3121.566699,05:>500-5000 ha,31.21566699,260.7463064,13.16518371,38.5,38.5,526.88,6,6010102,6.01E+12,8.4,5,396,1.3,1539.4,2.37,192,1.31,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,64.427,6442.7,0,26.707,0,1.713,0.229,0.011,0,1.451,0,20.718,3.645,2.544,0,0.843,1.286,0,0,0,4.912,0.354,0.014,0,0,0,0,0,0,0,0,0,64.427,41.5,0,41.5,2.7,0.4,0,0,3.1,2.3,32.2,5.7,3.9,41.8,1.3,2,7.6,0.5,8.1,0,0,0,27.022,0,84.637,18.676,6.374,1.805,2.483,0,1076.181,31.507,27.729,0,7.232,8.763,0,0,0,514.16,12.102,1.569,0,0,0,0,0,0,0,0,0,1820.24,1.5,0,1.5,4.6,1,0.4,0.1,6.1,0.1,59.1,1.7,1.5,62.3,0.4,0.5,28.2,0.7,28.9,0.1,0,0.1,58.31196846,0.083530589,0.485776642,0.639144586,0.05313033,120.7610188,3.29E-12,499.522354,0.274425588,440.6249058,422.3797204,6.235751,22.31794,109.3009,15.938644,0.485776642,0.055529377,STLA,STLA,0,148,0.080801
NLA06608-0253,PROB_Lake,1,8/8/07,,-81.83068716,32.47736836,1319681.284,-463231.2044,-81.83098,32.47679,,GA,Georgia,BULLOCH,Region_4,H Z Smith Lake,HZ Smith Lake,"(4,10]",2.621110891,262.1110891,2.621110891,YES,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,7.660024612,01: <10 ha,0.076600246,1.256200591,1.280380286,1.8,1.8,62.25,3,3060203,3.06E+12,8.3,127,968,12,453.8,13.05,122,32.54,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.415,41.5,0,0.024,0,0,0,0,0,0.005,0,0.05,0,0.009,0,0,0.059,0,0,0,0.073,0.046,0.091,0,0,0,0,0.058,0,0,0,0,0.415,5.8,0,5.8,0,0,0,0,0,1.2,12,0,2.2,14.2,0,14.2,17.6,11.1,28.7,21.9,14,35.9,0.024,0,0.131,0.045,0.005,0,0.005,0,0.262,0.008,0.021,0,0,0.397,0,0,0,0.304,0.898,0.392,0,0,0,0,0.131,0,0,0,0,2.623,0.9,0,0.9,5,1.7,0.2,0,6.9,0.2,10,0.3,0.8,11.1,0,15.1,11.6,34.3,45.9,15,5,20,34.2180479,0.163994328,0.335064935,4.076225045,0.150408348,0.701174263,2.04E-12,5.811262,2.217099601,178.7471484,178.7440305,5.439959,25.94867,9.343007,4.1460295,0.335064935,0.007792208,ST,ST,0,20,1.891768
NLA06608-R334,REF_Lake,1,8/8/07,,-78.156495,39.514306,1511267.025,368061.9024,-78.156495,39.514306,Not NHD Lake,WV,West Virginia,BERKELEY,Region_3,,Sleepy Creek Lake,,51.67787134,5167.787134,51.67787134,NO,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,82.81478383,03:>50-100 ha,0.828147838,10.07462366,3.122985471,3.4,3.4,335.19,2,2070004,2070004,8.4,12,311,2.38,79.4,4.42,27,8.48,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,2.536,253.6,0,1.039,0,0.092,0,0,0,0,0,1.309,0.046,0.037,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,2.536,41,0,41,3.6,0,0,0,3.6,0,51.6,1.8,1.5,54.9,0,0,0,0.5,0.5,0,0,0,1.044,0,0.974,0.023,0,0,0,0,48.025,0.754,0.779,0,0,0,0,0,0,0.044,0.017,0,0,0,0,0,0,0,0,0,0,51.66,2,0,2,1.9,0,0,0,1.9,0,92.9,1.5,1.5,95.9,0,0,0.1,0,0.1,0,0,0,62.40174634,0.121652478,0.096512183,NA,NA,5.507924125,2.93E-12,NA,NA,200.886487,200.3523888,NA,NA,77.68454,13.909567,0.096512183,0.052078356,ST,ST,0,16,1.176389
NLA06608-0661,PROB_Lake,1,8/8/07,,-75.70704866,41.55549527,1667306.747,633084.3541,-75.709357,41.559521,,PA,Pennsylvania,LACKAWANNA,Region_3,,Lackawanna Lake,"(50,100]",119.8278848,11982.78848,119.8278848,YES,60,Northern Appalachian Plateau and Uplands,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,71.25454463,03:>50-100 ha,0.712545446,9.101960346,3.041751442,5.4,5.4,299.09,2,2050106,2.05E+12,5.3,22,601,7.39,792.1,3.86,204,25.92,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,2.361,236.1,0,0.781,0,0.206,0.036,0,0,0,0,0.478,0.127,0.383,0,0.013,0,0,0,0,0,0.083,0,0,0,0,0,0.254,0,0,0,0,2.361,33.1,0,33.1,8.7,1.5,0,0,10.2,0,20.2,5.4,16.2,41.8,0.6,0,0,3.5,3.5,0,10.8,10.8,2.439,0,7.546,1.553,0.438,0.076,0.009,0,40.429,6.037,14.551,0,1.847,0.27,0,0,0,9.291,33.517,0.734,0,0,0,0,1.115,0,0,0,0,119.852,2,0,2,6.3,1.3,0.4,0.1,8.1,0,33.7,5,12.1,50.8,1.5,0.2,7.8,28,35.8,0.6,0.9,1.5,168.1687609,0.127738664,1.178989899,1.068598069,0.076771268,12.44931575,5.58E-12,352.5452216,2.942096502,127.3184951,127.2703716,2.327834,8.76559,72.83044,23.08135,1.178989899,0.125656566,STLA,STLA,0,7,0.560758
NLA06608-0661,PROB_Lake,1,8/8/07,,-75.70704866,41.55549527,1667306.747,633084.3541,-75.709357,41.559521,,PA,Pennsylvania,LACKAWANNA,Region_3,,Lackawanna Lake,"(50,100]",119.8278848,11982.78848,119.8278848,YES,60,Northern Appalachian Plateau and Uplands,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,71.25454463,03:>50-100 ha,0.712545446,9.101960346,3.041751442,5.4,5.4,299.09,2,2050106,2.05E+12,5.3,22,601,7.39,792.1,3.86,204,25.92,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,2.361,236.1,0,0.781,0,0.206,0.036,0,0,0,0,0.478,0.127,0.383,0,0.013,0,0,0,0,0,0.083,0,0,0,0,0,0.254,0,0,0,0,2.361,33.1,0,33.1,8.7,1.5,0,0,10.2,0,20.2,5.4,16.2,41.8,0.6,0,0,3.5,3.5,0,10.8,10.8,2.439,0,7.546,1.553,0.438,0.076,0.009,0,40.429,6.037,14.551,0,1.847,0.27,0,0,0,9.291,33.517,0.734,0,0,0,0,1.115,0,0,0,0,119.852,2,0,2,6.3,1.3,0.4,0.1,8.1,0,33.7,5,12.1,50.8,1.5,0.2,7.8,28,35.8,0.6,0.9,1.5,168.1687609,0.127738664,1.178989899,1.068598069,0.076771268,12.44931575,5.58E-12,352.5452216,2.942096502,127.3184951,127.2703716,2.327834,8.76559,72.83044,23.08135,1.178989899,0.125656566,STLA,STLA,0,7,0.560758
NLA06608-ELS:1E3-071,REF_Lake,1,8/8/07,,-68.594335,46.345672,2085707.947,1291262.229,-68.593475,46.345188,,ME,Maine,PENOBSCOT,Region_1,,Carry Pond,,0.8055,80.55,0.8055,NO,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,7.591014411,01: <10 ha,0.075910144,1.025804138,1.050290909,1,1,271.83,1,1010004,1.01E+12,8.1,17,807,2.61,631.6,8.15,69,4.82,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.337,33.7,0,0.077,0,0,0,0,0,0,0,0,0.121,0.046,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0.002,0,0,0,0,0.337,22.8,0,22.8,0,0,0,0,0,0,0,35.9,13.6,49.5,0,0,0,0,0,27,0.6,27.6,0.039,0,0,0,0,0,0,0,0,0.128,0.602,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0.806,4.8,0,4.8,0,0,0,0,0,0,0,15.9,74.7,90.6,0,0,0,0,0,4.6,0,4.6,10.61123002,0.135134,0,NA,NA,NA,NA,NA,NA,NA,1349.689423,NA,NA,34.93966,7.260966,0,0,ST,ST,1,12,6.000031
NLA06608-NELP-0253,REF_Lake,1,8/8/07,,-68.094876,45.152049,2161001.35,1175423.984,-68.094036,45.148023,,ME,Maine,HANCOCK,Region_1,,Duck Lake,,15.8339851,1583.39851,15.8339851,NO,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,476.1450065,04:>100-500 ha,4.761450065,11.46254574,1.481857807,24,24,157.69,1,1020005,1.02E+12,8.1,4,183,0.465,49.3,2.95,20,1.04,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED,0.001798644,6.841,684.1,0,4.655,0,0,0,0,0,0,0,0.16,1.624,0.373,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0.005,0,0,0,0,6.841,68,0,68,0,0,0,0,0,0,2.3,23.7,5.5,31.5,0,0,0,0,0,0.4,0.1,0.5,4.649,0,0,0,0,0,0,0,2.573,6.089,2.418,0,0.058,0,0,0,0,0,0,0.046,0,0,0,0,0.005,0,0,0,0,15.838,29.4,0,29.4,0,0,0,0,0,0,16.2,38.5,15.3,70,0.4,0,0,0,0,0.3,0,0.3,3.325454407,0.024073645,0,NA,NA,0.390817657,1.45E-13,NA,NA,2162.586726,672.143767,NA,NA,56.02075,13.93651,0,0,ST,ST,0,1914,0.134431
NLA06608-0870,PROB_Lake,1,8/9/07,,-122.0463775,44.31668637,-2045989.432,1044985.394,-122.0459,44.3191,,OR,Oregon,LINN,Region_10,,Smith Reservoir,"(50,100]",45.68537124,4568.537124,45.68537124,NO,4,Cascades,II,Western Forested Mountains,II,MAN-MADE,63.69149444,03:>50-100 ha,0.636914944,6.143986898,2.171723992,42.4,42.4,795.16,17,17090004,17090004,6.2,43,87,0.552,497.3,0.34,55,0.49,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,1.645,164.5,0,0.62,0,0,0,0,0,0.014,0,0,0.963,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.645,37.7,0,37.7,0,0,0,0,0,0.9,0,58.5,0,58.5,2.9,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.021,0,0,35.258,0.015,0,9.745,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.687,1.4,0,1.4,0,0,0,0,0,0,0,77.2,0,77.2,21.3,0.1,0,0,0,0,0,0,71.72915574,0.096464794,0.040605643,0.045173941,0.016455184,0.188767289,1.45E-13,36.58715,0.800850707,1242.696586,823.6382238,21.177465,116.6442,253.0521,44.80331,0.040605643,0.002752925,ST,ST,0,44,0.093962
NLA06608-R10DEERLA,REF_Lake,1,8/9/07,,-121.893625,43.819275,-2049215.177,988290.1748,-121.89372,43.81937,,OR,Oregon,DESCHUTES,Region_10,,Deer Lake,,4.624117232,462.4117232,4.624117232,NO,4,Cascades,II,Western Forested Mountains,II,NATURAL,20.91089571,02:>10-50 ha,0.209108957,1.886142889,1.163545419,6.2,6.2,1493.6,17,17070301,1.71E+13,6.2,4,191,0.992,107.8,1.71,13,0.65,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,0.609,60.9,0,0.221,0,0,0,0,0,0,0,0,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,36.3,0,36.3,0,0,0,0,0,0,0,63.7,0,63.7,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0.001,0,0,4.334,0,0,0.02,0.006,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,4.629,5.7,0,5.7,0,0,0,0,0,0,0,93.7,0,93.7,0.4,0.1,0,0,0,0.1,0,0.1,22.11343453,0.090199048,0.018450185,NA,NA,0.20531217,4.19E-13,NA,NA,406.9268551,406.8951698,NA,NA,76.0937,31.448677,0.018450185,0.011070111,ST,ST,1,77,0.500135
NLA06608-0561,PROB_Lake,1,8/9/07,,-116.0893222,44.9484358,-1571345.743,999902.8801,-116.05863,44.97318,,ID,Idaho,VALLEY,Region_10,Lower Payette,Payette Lake,>100,374.7060005,37470.60005,374.7060005,NO,16,Idaho Batholith,II,Western Forested Mountains,II,NATURAL,2018.422831,05:>500-5000 ha,20.18422831,39.89997855,2.505311057,50.2,52.5,1520,17,17050123,1.71E+13,9.3,5,86,0.683,149.8,1.99,19,0.14,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,26.152,2615.2,0,20.324,0,0.264,0.413,0.113,0.016,0,0,0,4.44,0,0,0.367,0.023,0,0,0,0,0,0.182,0,0,0,0,0.01,0,0,0,0,26.152,77.7,0,77.7,1,1.6,0.4,0.1,3.1,0,0,17,0,17,1.4,0.1,0,0,0,0.7,0,0.7,23.178,0.122,2.372,1.581,0.246,0.053,0.078,0,0.052,187.946,0,0,112.866,41.831,0,0,0,0.12,0.014,3.106,0,0,0,0,1.111,0,0,0,0,374.676,6.2,0,6.2,0.6,0.4,0.1,0,1.1,0,0,50.2,0,50.2,30.1,11.2,0,0,0,0.8,0.3,1.1,18.56429658,0.019767899,5.238190021,0.238786703,0.021576745,60.02908904,8.71E-12,401.7357602,1.072135892,122.9601807,120.4619848,469.5755,3128.34147,156.5152,26.566595,5.238190021,0.265260085,STLA,STLA,0,590,0.062818
NLA06608-2640,PROB_Lake,1,8/9/07,,-100.7051997,40.36170146,-395998.1795,330520.0483,-100.67725,40.35579,,NE,Nebraska,FRONTIER,Region_7,Hugh Butler (Red Willow),Red Willow Reservoir,>100,1722.327125,172232.7125,1722.327125,NO,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,644.459313,05:>500-5000 ha,6.44459313,45.64532018,5.072167346,12.2,12.2,787.34,10,10250007,1.03E+13,9.4,48,1113,13,2979.5,5.73,371,25.12,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,13.507,1350.7,0,6.757,0,0.283,0,0,0,0,0,0.003,0,0,0,0,5.592,0,0,0,0.015,0,0.847,0,0,0,0,0.01,0,0,0,0,13.507,50,0,50,2.1,0,0,0,2.1,0,0,0,0,0,0,41.4,0.1,0,0.1,6.3,0.1,6.4,7.218,0,34.962,0.259,0.012,0.007,0.742,0,2.627,0.012,0.169,0,0.728,1013.237,0,0,0,48.756,597.025,12.659,0,0,0,0,3.894,0,0,0,0,1722.307,0.4,0,0.4,2,0,0,0,2,0,0.2,0,0,0.2,0,58.8,2.8,34.7,37.5,0.7,0.2,0.9,267.2514913,0.070827311,0.13898917,0.089776649,0.024704749,22.35642302,2.63E-12,1383.23005,0.803116906,225.2023022,221.3873884,97.429565,380.0996,40.05044,9.415258,0.13898917,0.038118496,STLA,STLA,0,706,0.294812
NLA06608-0062,PROB_Lake,1,8/9/07,YES,-99.74629427,47.32067994,-284772.9303,1101985.73,-99.744443,47.321315,,ND,North Dakota,KIDDER,Region_8,,(Unnamed Lake),"(50,100]",8.152610299,815.2610299,8.152610299,NO,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,54.29856165,03:>50-100 ha,0.542985616,2.944960258,1.127406005,2.7,2.7,562.29,10,10130103,1.01E+13,9.3,152,2834,12.3,9844.1,28.53,3835,2.18,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,0.001798644,1.123,112.3,0,0.965,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0.026,0.072,0,0,0,0,0,0.007,0,0,0,0,1.123,85.9,0,85.9,0,0,0,0,0,0,0,0,0,0,0,4.7,2.3,6.4,8.7,0,0.6,0.6,1.688,0,0.209,0,0,0,0,0,0.008,0,0,0,0,4.289,0,0,0,0.099,1.579,0.005,0,0,0,0,0.285,0,0,0,0,8.162,20.7,0,20.7,2.6,0,0,0,2.6,0,0.1,0,0,0.1,0,52.6,1.2,19.4,20.6,0.1,3.5,3.6,15.014413,0.054236432,0,0.137783105,0.023720901,NA,NA,5.608611,0.687952886,NA,1071.006816,396.75168,2069.86297,11.5483,3.786028,0,0,SE,HWSE,1,701,1.153869
NLA06608-2332,PROB_Lake,1,8/9/07,,-99.30406582,40.03137931,-279420.2029,288565.0808,-99.21519,40.07032,,NE,Nebraska,HARLAN,Region_7,Harlan County Lake,Harlan County Lake,>100,48622.0053,4862200.53,48622.0053,NO,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,5312.029295,06:>5000 ha,53.12029295,96.66563845,3.741424286,13.7,13.7,593.39,10,10250009,1.03E+13,9.4,318,779,5.69,4508.5,6.5,702,14.29,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,0.001798644,68.46,6846,0,50.785,0,0.698,0.521,0.114,0.022,0,0,0.79,0,0,0,0,7.789,0,0,0,0,1.298,2.154,0,0,0,0,4.289,0,0,0,0,68.46,74.2,0,74.2,1,0.8,0.2,0,2,0,1.2,0,0,1.2,0,11.4,0,1.9,1.9,3.1,6.3,9.4,138.184,0,1463.761,87.586,13.231,3.785,18.606,0,54.601,5.624,20.198,0,24.206,22078.404,0,0,0,319.159,23995.86,355.172,0,0,0,0,43.623,0,0,0,0,48622,0.3,0,0.3,3,0.2,0,0,3.2,0,0.1,0,0,0.1,0,45.4,0.7,49.4,50.1,0.7,0.1,0.8,915.3188471,0.018197497,1.92800502,0.216546139,0.033752943,55.72403372,3.53E-12,44907.27681,0.923599849,377.4083848,338.8545657,123.85979,587.9851,46.59624,7.208835,1.92800502,0.083062354,STLA,STLA,0,158,0.300001
