SITE_ID,VISIT_NO,lon_dd,lat_dd,trophic_cat,tp_ugl,chla_ugl,mic_ppb,tn_ugl,P_net_kgha,P_crop_kgha,P_fert_kgha,P_manu_kgha,prec_tot_ann_mm,prec_tot_mon_1_mm,prec_tot_mon_2_mm,prec_tot_mon_3_mm,prec_tot_mon_4_mm,prec_tot_mon_5_mm,prec_tot_mon_6_mm,prec_tot_mon_7_mm,prec_tot_mon_8_mm,prec_tot_mon_9_mm,prec_tot_mon_10_mm,prec_tot_mon_11_mm,prec_tot_mon_12_mm,chla_log,mic_log,P_crop_log,P_fert_log,P_manu_log,tn_log,tp_log,prec_tot_ann_log,DATE_COL,MONTH_COL,prec_tot_mon_s_0_mm,prec_tot_mon_s_1_mm,prec_tot_mon_s_2_mm,prec_tot_mon_s_3_mm,prec_tot_mon_s_4_mm,cybv_um3ml,cybv_log,totbv_u3ml,cypro,temp_surf,temp_mean,temp_bot,strat_thermod_m,strat_buoy_freq_s2,strat_thermod_log,strat_surfminbot
NLA12_ID-203,1,-111.46988,42.26009,,175.0,22.29333333,0.0,1369.0,-0.0,0.0,0.0,0.0,559.146058587,83.1926696707,58.7098275188,40.4231377235,53.1893807108,55.1864562974,2.9094255097,28.8796089653,14.0522406481,10.4524249109,55.5720137069,52.3225683787,104.256304546,3.10428767996,-inf,-inf,-inf,-inf,7.22183582529,5.16478597392,6.32641072451,2012-08-01,8,14.0522406481,28.8796089653,2.9094255097,55.1864562974,53.1893807108,3314042.0,15.0136791504,3421526.0093,0.968585944106,,20.7133333333,20.01,1.125,0.00221874496584,0.117783035656,
NLA12_ID-205,1,-116.00008,44.97057,OLIGOTROPHIC,75.0,2.144,0.0,373.0,-0.117796892312,0.154368179184,0.0283478889489,0.00822339499036,1355.35770747,179.07833417,104.142608359,248.353023386,125.599463431,78.130308953,66.2235380027,19.3449860023,0.0,9.60839420076,148.253181123,180.626708219,195.997161624,0.762673243209,-inf,-1.868414756,-3.56320271546,-4.80077213932,5.92157841964,4.31748811354,7.21182068923,2012-08-21,8,0.0,19.3449860023,66.2235380027,78.130308953,125.599463431,316374.4803,12.6646818552,1703839.9765,0.185683212428,19.915,11.8692307692,4.72,2.87610779701,0.00862885136399,1.05643792073,15.195
NLA12_ID-207,1,-116.82806,48.27733,,43.0,5.448,0.0,235.0,-0.300857596109,0.518067634266,0.196583017259,0.0206270147508,1224.04091743,108.943175215,69.6701899417,207.316630503,94.7608730646,65.3145984688,176.569994435,40.7225354949,4.59685586548,4.92897049927,124.163991694,146.899443856,180.153658395,1.69524856885,-inf,-0.657649477165,-1.6266704572,-3.88115366664,5.45958551414,3.76120011569,7.10991289179,2012-07-12,7,40.7225354949,176.569994435,65.3145984688,94.7608730646,207.316630503,547922.1902,13.2138885672,806357.0125,0.679503224634,,21.7128571429,14.35,1.19427051751,0.0100348819883,0.177535553387,
NLA12_ID-209,1,-116.73279,44.7968,OLIGOTROPHIC,41.0,0.424,0.08621,104.0,-0.0,0.0,0.0,0.0,1183.696264,186.962594599,77.6597740054,236.919417739,104.821534306,60.5702907443,43.1583565474,12.0125313997,0.0,6.61843362451,108.040505886,151.79439795,195.138427198,-0.85802182375,-2.45096909876,-inf,-inf,-inf,4.64439089914,3.7135720667,7.07639724875,2012-07-05,7,12.0125313997,43.1583565474,60.5702907443,104.821534306,236.919417739,421.7513,6.04441580382,21687.8422,0.0194464389823,,15.906,14.49,3.12164017844,0.0030961588794,1.13835856191,
NLA12_ID-210,1,-114.94123,43.94075,MESOTROPHIC,9.0,0.384,0.0,51.0,-0.0,0.0,0.0,0.0,1585.3540306,218.547327509,129.840178055,317.891500293,109.564891248,121.069950597,62.3017996807,21.4251980093,8.46207521085,9.43429962931,123.772004703,191.155463867,271.889341795,-0.957112726394,-inf,-inf,-inf,-inf,3.93182563272,2.19722457734,7.36856302452,2012-07-24,7,21.4251980093,62.3017996807,121.069950597,109.564891248,317.891500293,20429.5454,9.92473743597,44073.9256,0.463529062181,,,,,,,
NLA12_ID-214,1,-113.9376,42.16378,OLIGOTROPHIC,134.0,8.72,0.0,290.0,0.0712049962137,1.52945709552,1.12029620937,0.480365824967,360.855649544,72.2199959621,24.606821805,35.4369665663,21.31016766,22.8271100722,10.0542098979,32.677014261,19.0102442081,8.13586656017,18.1972002461,26.621427566,69.7586247389,2.16561923792,-inf,0.424912832901,0.113593122993,-0.733207330011,5.66988092298,4.89783979995,5.88847801561,2012-08-08,8,19.0102442081,32.677014261,10.0542098979,22.8271100722,21.31016766,1746432.475,14.3730856794,1802840.6117,0.968711523174,,20.17375,19.71,0.75,0.00222772411296,-0.287682072452,
NLA12_ID-215,1,-114.87971,43.97952,MESOTROPHIC,13.0,0.717714286,0.02994,38.0,-0.0,0.0,0.0,0.0,1194.29590317,166.877411613,87.7745217042,251.188347856,81.7426572111,78.4809254883,44.0442329359,17.2069740974,6.9502709479,7.22023678724,89.6438360771,151.030943726,212.135544724,-0.331683719491,-3.50855989999,-inf,-inf,-inf,3.63758615973,2.56494935746,7.08531208835,2012-07-25,7,17.2069740974,44.0442329359,78.4809254883,81.7426572111,251.188347856,58.8001,4.07414355558,14987.812,0.00392319439288,,8.391,3.95,6.07463095105,0.0807392868907,1.80412123858,
NLA12_ID-216,1,-116.36713,42.53204,MESOTROPHIC,275.0,86.56,0.03676,1760.0,-0.0,0.0,0.0,0.0,379.241038841,81.5787989186,25.9084128737,73.3850074944,32.2881853354,21.1660494984,6.58554052854,6.02252261025,4.55161153564,5.4660095583,25.4443568816,28.6095189752,68.2350246315,4.4608378151,-3.30334498149,-inf,-inf,-inf,7.47306908803,5.61677109767,5.93817198932,2012-08-07,8,4.55161153564,6.02252261025,6.58554052854,21.1660494984,32.2881853354,4954114.713,15.4157290444,4954114.713,1.0,,18.885,18.48,0.575,0.0060562268322,-0.553385238185,
NLA12_ID-218,1,-115.95774,47.07352,OLIGOTROPHIC,37.0,2.04,0.0,109.0,-0.0,0.0,0.0,0.0,2133.02746361,285.480838388,253.369479537,343.365775973,162.660923014,121.64049604,181.651388446,31.4019135187,2.25179207325,1.45464338859,246.644637922,224.460722879,278.64485243,0.712949807856,-inf,-inf,-inf,-inf,4.69134788223,3.61091791264,7.66529759397,2012-08-15,8,2.25179207325,31.4019135187,181.651388446,121.64049604,162.660923014,101338.0075,11.5262168173,1222349.39,0.0829042893374,,8.84826086957,3.83,2.65183493348,0.00763376905563,0.975251828109,
NLA12_ID-220,1,-116.20881,45.26822,,53.0,1.130666667,0.08611,139.0,-0.0,0.0,0.0,0.0,1495.85957512,211.648625851,117.030642658,297.697242737,119.544615865,76.0967490077,65.4506607652,19.0079099834,0.0,7.31250619888,147.79940033,192.903173327,241.3680484,0.122807429556,-2.45212973027,-inf,-inf,-inf,4.93447393313,3.97029191355,7.31045628723,2012-08-22,8,0.0,19.0079099834,65.4506607652,76.0967490077,119.544615865,850.671,6.74602544983,2050.4462,0.414871163164,18.645,18.4133333333,18.17,1.53769532323,0.00053937421874,0.430284752129,0.475
NLA12_ID-221,1,-114.38315,46.63088,,47.0,6.08,0.08601,785.0,-0.0,0.0,0.0,0.0,1498.72332194,253.724737167,168.424813688,210.888967425,92.5358943343,95.0389294624,77.1569839716,23.4565341473,5.32866573334,0.0,203.226845592,169.146219373,199.794731051,1.80500469598,-2.45329171042,-inf,-inf,-inf,6.66568371778,3.85014760171,7.31236890598,2012-08-16,8,5.32866573334,23.4565341473,77.1569839716,95.0389294624,92.5358943343,184562.3614,12.1257426875,6279327.662,0.0293920577703,,17.3633333333,16.82,0.75,0.0028213881663,-0.287682072452,
NLA12_IL-103,1,-90.406007,40.98843,EUTROPHIC,68.0,30.08,4.57725,1133.0,-63.2021590646,156.162986524,79.9834576961,12.9773656882,736.344185365,11.8992844431,41.884201895,45.8767049977,78.2796787049,90.7556470566,84.7374773799,11.4043987858,139.785861278,55.2162896316,96.9076823809,24.8251172453,54.7718415664,3.40386049908,1.52109838111,5.05090024725,4.38181983449,2.56320673907,7.03262426103,4.21950770518,6.60169765258,2012-08-30,8,139.785861278,11.4043987858,84.7374773799,90.7556470566,78.2796787049,2567081.2499,14.758280111,4062091.5938,0.631960454515,26.3,21.5444444444,13.1,4.6188465036,0.00754278684804,1.53014499937,13.2
NLA12_IL-103,2,-90.406971,40.987663,,75.0,43.84,6.25855,1170.0,-63.2021590646,156.162986524,79.9834576961,12.9773656882,736.344185365,11.8992844431,41.884201895,45.8767049977,78.2796787049,90.7556470566,84.7374773799,11.4043987858,139.785861278,55.2162896316,96.9076823809,24.8251172453,54.7718415664,3.78054664264,1.83394852889,5.05090024725,4.38181983449,2.56320673907,7.06475902779,4.31748811354,6.60169765258,2012-09-26,9,55.2162896316,139.785861278,11.4043987858,84.7374773799,90.7556470566,2858507.3862,14.8658101536,6261315.644,0.456534624467,18.3,16.9555555556,12.5,6.5,0.0061771982982,1.8718021769,5.8
NLA12_IL-104,1,-88.102002,42.19642,EUTROPHIC,17.0,6.16,0.12222,731.0,-0.292861813223,1.17154634211,0.853004529654,0.0256799800923,650.921807498,37.961006254,39.0977527499,47.7928056419,81.9225915074,74.3479166031,24.9211857021,82.8407333195,62.5104324222,42.507994771,79.1845639944,15.8162637949,62.0185607374,1.81807677755,-2.10193257952,0.158324536105,-0.158990421242,-3.66204357538,6.59441345975,2.83321334406,6.47838952362,2012-07-18,7,82.8407333195,24.9211857021,74.3479166031,81.9225915074,47.7928056419,305308.6634,12.629078555,647144.3854,0.471778277442,28.6,24.5818181818,14.9,6.47622313628,0.0113636274068,1.8681374911,13.7
NLA12_IL-105,1,-87.803858,39.410778,EUTROPHIC,28.0,12.37333333,0.14072,603.0,9.0696339012,89.8330640065,93.2957239528,5.6069774098,801.217810936,85.6181309918,32.8459558511,51.698184883,123.683747101,17.5744182824,13.7722599405,23.3999973385,132.756144127,109.051220424,92.9502534973,34.2346496338,83.632848866,2.51554361898,-1.96098317855,4.4979531036,4.53577427564,1.72401178821,6.40191719673,3.33220451018,6.68613283387,2012-09-13,9,109.051220424,132.756144127,23.3999973385,13.7722599405,17.5744182824,2311265.9566,14.6533059655,17433573.8125,0.132575568352,23.8,16.85,8.9,7.09632108214,0.00779320449965,1.95957649231,14.9
NLA12_IL-106,1,-88.126764,42.376184,EUTROPHIC,62.0,59.36,0.16382,1188.0,-7.81240953798,31.2522814652,22.7548298293,0.685041587363,673.279420622,34.9696775116,37.4139758775,61.3019675278,89.785580261,76.4103566281,13.7512888284,96.3680077818,57.1821664539,53.8055672299,71.7342449436,13.0361739294,67.5204136494,4.08362059886,-1.80898701489,3.4420923804,3.12477742306,-0.378275731084,7.08002649992,4.12713438505,6.51216043014,2012-07-19,7,96.3680077818,13.7512888284,76.4103566281,89.785580261,61.3019675278,31103701.5616,17.2528373913,54258386.219,0.57325150505,28.4,25.28,17.2,6.25425784859,0.0115753826853,1.83326248757,11.2
NLA12_IL-109,1,-89.959666,39.443131,MESOTROPHIC,45.0,33.92,1.8824,705.0,13.8583294309,128.592449679,135.805835448,6.64493916039,841.541456513,39.1456421301,42.5915394993,70.6711761866,174.967402492,37.4352935212,41.4199222426,11.6042076789,161.148152005,67.2262839987,99.3423404594,34.0547360693,61.9347602299,3.52400481092,0.632547558431,4.85664809841,4.9112261851,1.89385553643,6.55819780281,3.80666248977,6.73523527744,2012-07-25,7,11.6042076789,41.4199222426,37.4352935212,174.967402492,70.6711761866,5176151.7605,15.4595724348,9180983.7348,0.56379053814,30.55,23.5083333333,11.1,5.5776695041,0.0203477408796,1.71877103756,19.45
NLA12_IL-109,2,-89.959715,39.443007,EUTROPHIC,55.0,39.5,11.14995,1019.0,13.8583294309,128.592449679,135.805835448,6.64493916039,841.541456513,39.1456421301,42.5915394993,70.6711761866,174.967402492,37.4352935212,41.4199222426,11.6042076789,161.148152005,67.2262839987,99.3423404594,34.0547360693,61.9347602299,3.67630067191,2.41143501359,4.85664809841,4.9112261851,1.89385553643,6.92657703322,4.00733318523,6.73523527744,2012-09-18,9,67.2262839987,161.148152005,11.6042076789,41.4199222426,37.4352935212,20973155.9075,16.8587538879,36535757.9208,0.574044637392,21.9,19.6833333333,11.9,7.56721042219,0.0117365737257,2.0238244952,10.0
NLA12_IL-110,1,-88.10272,40.48012,EUTROPHIC,24.0,4.533333333,0.32072,520.0,24.6881671035,63.1693966177,82.9387556119,4.91880810931,,,,,,,,,,,,,,1.511457504,-1.13718681065,4.14581995314,4.41810245123,1.59306624695,6.25382881158,3.17805383035,,2012-06-26,6,,,,,,598092.6611,13.3015009726,1227238.5757,0.487348322439,26.1,24.6666666667,19.0,3.5,0.0123734421214,1.2527629685,7.1
NLA12_IL-111,1,-88.076266,38.761288,MESOTROPHIC,89.0,59.36,0.11668,986.0,71.0343392888,43.1482359091,81.0752716809,33.107303517,892.963927285,96.961678244,34.8585295214,68.6424443733,104.325314502,37.0951210173,11.2005179068,32.5215268637,139.486898694,169.272286022,85.5257611541,37.8212933953,75.2525555899,4.08362059886,-2.14832013398,3.76464153394,4.39537800317,3.4997539081,6.8936563546,4.48863636973,6.79454618508,2012-09-12,9,169.272286022,139.486898694,32.5215268637,11.2005179068,37.0951210173,1650902.6966,14.3168327851,6233268.9439,0.264853435887,24.9,23.9333333333,19.5,9.25,0.00788047808739,2.22462355152,5.4
NLA12_IL-112,1,-88.90097,37.82058,OLIGOTROPHIC,69.0,24.8,0.32992,1350.0,-15.7192263227,20.8876757163,3.43800616064,1.730442651,859.123337456,74.7632656183,45.7347758498,91.9597175632,81.4627619811,18.0069865201,16.1418385165,48.0254505362,192.451188407,73.4742364756,86.1416699205,41.9169895564,89.0444565117,3.21084365317,-1.10890507815,3.0391593064,1.23489169888,0.548377243411,7.20785987143,4.2341065046,6.75591249428,2012-08-15,8,192.451188407,48.0254505362,16.1418385165,18.0069865201,81.4627619811,2758021.6999,14.8300242053,5260968.3554,0.524242214282,25.6,25.3714285714,25.1,0.25,0.00102742524578,-1.38629436112,0.5
NLA12_IL-114,1,-90.156598,40.509337,MESOTROPHIC,13.0,2.8768,0.15407,348.0,-1.30484813629,44.5776820161,41.8092241629,1.46361134951,695.377718769,15.2900175645,32.5528079252,40.7187995978,85.398272424,58.1904617933,53.4509874179,20.6458561824,167.967408087,32.0681126368,113.437942089,22.9130122219,52.7440408295,1.0566785653,-1.87034823439,3.79723333056,3.73311698894,0.380906908649,5.85220247977,2.56494935746,6.54445517818,2012-08-29,8,167.967408087,20.6458561824,53.4509874179,58.1904617933,85.398272424,43753.8694,10.6863353313,398538.8922,0.109785695339,26.3,18.1,8.1,7.20068225325,0.00896831976979,1.97417577893,18.2
NLA12_IL-116,1,-88.711266,37.691991,OLIGOTROPHIC,64.0,0.220699301,2.04417,1610.0,-5.89315919834,10.042294299,2.43944066043,1.70969420601,853.066403419,81.8843397796,47.9294201732,84.9448210001,67.6039456129,20.3851076066,20.133731544,57.9470227361,166.195096731,77.0531232059,87.2674920559,44.0710346103,97.651268363,-1.51095413292,0.714991839137,2.30680560399,0.891768775499,0.536314527628,7.38398945798,4.15888308336,6.74883739138,2012-08-16,8,166.195096731,57.9470227361,20.133731544,20.3851076066,67.6039456129,111921.6425,11.6255542849,118283.4624,0.946215474497,25.6,21.2,13.7,4.60697069707,0.00932268357695,1.52757052541,11.9
NLA12_IL-118,1,-87.962506,42.248508,MESOTROPHIC,91.0,57.28,0.36325,1136.0,-0.207035937348,0.828213799591,0.603023625428,0.018154223287,672.285664736,40.2426415832,39.7677975602,54.6609453497,86.8050488887,69.1447436355,18.6995322554,98.316454791,65.75220535,48.5859342333,69.8130534583,13.5025861826,66.9947214481,4.04795152265,-1.01266397653,-0.188483945862,-0.505798903209,-4.00885205735,7.03526859928,4.51085950652,6.51068334653,2012-07-17,7,98.316454791,18.6995322554,69.1447436355,86.8050488887,54.6609453497,5854426.0766,15.5827085274,7562629.4186,0.774125737564,28.8,28.2,27.3,2.25,0.00220184667924,0.810930216216,1.5
NLA12_IL-120,1,-89.992363,38.750644,EUTROPHIC,109.0,48.64,0.04569,1198.0,-4.89899698146,23.169368052,16.3767080399,1.89366303069,845.579156578,65.2320553362,46.8582518697,78.2773504555,172.239522099,36.1793498993,31.4629588127,13.0181173086,129.824560761,98.9410231411,80.2338686883,41.2127677202,52.0993304849,3.88444623766,-3.08587582341,3.14283106367,2.79586008386,0.638513064831,7.08840877868,4.69134788223,6.74002178498,2012-07-24,7,13.0181173086,31.4629588127,36.1793498993,172.239522099,78.2773504555,530864.7176,13.1822624987,4429476.1565,0.119848193972,31.1,24.73,12.47,4.39468302028,0.0164881432387,1.48039540573,18.63
NLA12_IL-123,1,-87.905568,41.653638,MESOTROPHIC,384.0,234.4,0.0,4606.0,1.21487513445,3.70586754666,4.91539418996,0.00534840711886,761.315007999,53.6525594226,37.4541238797,50.2141475808,58.6485655153,91.989369348,47.2177016111,94.0868894213,137.761640226,31.0401203942,80.6033173839,25.5423942439,53.1041789723,5.4570290577,-inf,1.30991738698,1.5923719518,-5.2309564972,8.43511508038,5.95064255259,6.63504721176,2012-09-25,9,31.0401203942,137.761640226,94.0868894213,47.2177016111,91.989369348,23256017.1282,16.9620744577,26811492.4972,0.867389875093,15.8,15.575,15.2,0.25,0.000932288147371,-1.38629436112,0.6
NLA12_IN-101,1,-84.9232,41.5807,MESOTROPHIC,20.0,3.466666667,0.0,568.0,-10.6760369306,57.6180412634,45.0892620359,1.85274338408,681.668685764,61.4884330332,49.656404078,64.6035708785,54.1542440653,30.8453922272,21.7568635643,70.8174256086,109.428651154,58.4771373272,78.5560725629,19.3303486109,62.5541426539,1.24319351758,-inf,4.05383573504,3.80864412583,0.616667450976,6.34212141872,2.99573227355,6.52454374181,2012-08-01,8,109.428651154,70.8174256086,21.7568635643,30.8453922272,54.1542440653,245153.4905,12.4096397852,889338.3876,0.275658280266,26.97,13.128,,4.48972297632,0.00968036708376,1.50179100193,
NLA12_IN-101,2,-84.92328,41.58076,EUTROPHIC,35.0,4.76,0.0,661.0,-10.6760369306,57.6180412634,45.0892620359,1.85274338408,681.668685764,61.4884330332,49.656404078,64.6035708785,54.1542440653,30.8453922272,21.7568635643,70.8174256086,109.428651154,58.4771373272,78.5560725629,19.3303486109,62.5541426539,1.56024766824,-inf,4.05383573504,3.80864412583,0.616667450976,6.49375383985,3.55534806149,6.52454374181,2012-08-13,8,109.428651154,70.8174256086,21.7568635643,30.8453922272,54.1542440653,309856.141,12.6438634075,1654842.6444,0.187242057152,23.095,14.214375,5.51,5.42920405124,0.00995442819666,1.69179253964,17.585
NLA12_IN-102,1,-85.79297,41.28154,MESOTROPHIC,37.0,4.272,0.17021,578.0,22.3419091749,80.6870597657,65.8484328199,37.1805361206,640.2529031,68.1925387525,42.1015283553,42.0091297653,41.2254129637,38.2061218669,28.0840534142,94.6602507865,89.073578006,38.8359058374,85.676911134,13.0597399313,59.1277322868,1.45208210166,-1.77072231016,4.39057821255,4.18735562866,3.61578540179,6.35957386867,3.61091791264,6.46186325939,2012-08-09,8,89.073578006,94.6602507865,28.0840534142,38.2061218669,41.2254129637,32120.8004,10.3772590868,5754395.2883,0.00558195931818,27.9,23.1384615385,12.7,7.33412083496,0.0107091442572,1.99253754551,15.2
NLA12_IN-103,1,-85.37329,41.40192,EUTROPHIC,65.0,27.57333333,3.93528,1304.0,-14.5972577416,106.169839545,78.9737088275,12.5988729758,622.677478753,66.0250442702,46.1985635791,57.104330882,41.7088380941,28.5294030573,22.2895978033,80.2991193711,87.3993599945,46.0314416564,75.2893487113,14.352599951,57.4498313829,3.31684912197,1.36998203563,4.66504007172,4.36911499742,2.53360736359,7.17319174249,4.1743872699,6.43402869413,2012-08-15,8,87.3993599945,80.2991193711,22.2895978033,28.5294030573,41.7088380941,58581843.7049,17.8859353722,60323444.9271,0.971128949544,23.2,18.4636363636,11.9,4.61990520318,0.0103198438272,1.53037418609,11.3
NLA12_IN-104,1,-87.11359,38.21234,MESOTROPHIC,40.0,16.24,1.04853,621.0,10.9741647643,12.7934510166,23.1886359082,0.578980802047,984.377310067,101.717331827,45.3881284595,73.2166397274,42.354981333,61.1496045589,14.2422975004,76.0748918056,140.317624331,216.359578699,70.2545002997,32.3701719642,110.931559563,2.78747733473,0.0473891832538,2.54893340066,3.14366232712,-0.546485959044,6.43133108193,3.68887945411,6.89200926875,2012-08-22,8,140.317624331,76.0748918056,14.2422975004,61.1496045589,42.354981333,759889.2513,13.5409279797,4697660.0836,0.161759096609,26.155,24.4444444444,17.88,6.5,0.00830132810718,1.8718021769,8.275
NLA12_IN-105,1,-86.47303,41.41588,EUTROPHIC,40.0,15.2,0.12463,890.0,-6.33220023643,74.2398542655,63.6623227219,4.24533014306,789.331046079,70.2595129958,53.7847574446,43.4747490995,64.0445416857,47.0539786382,72.7228983871,103.446478672,109.499218462,28.8651267018,107.682765137,10.5692918432,77.927727012,2.72129542785,-2.08240593114,4.30730112546,4.15359290755,1.44581958896,6.79122146273,3.68887945411,6.67118580963,2012-08-07,8,109.499218462,103.446478672,72.7228983871,47.0539786382,64.0445416857,3359893.7044,15.0274198958,12949453.7367,0.259462196068,27.54,24.491,16.64,5.69525795992,0.00953815435951,1.73963389173,10.9
NLA12_IN-106,1,-85.65148,41.22375,MESOTROPHIC,29.0,8.48,0.08536,614.0,28.736930153,106.493810891,109.3030396,25.9277006349,650.891505008,69.0421928388,45.1308948992,48.4732936042,40.7720113892,28.6573485338,24.6275279296,93.0764308109,95.8648306858,46.401098985,82.5361639388,13.4937336525,62.8159777409,2.1377104498,-2.46087767199,4.66808686976,4.6941242045,3.25531191976,6.41999492815,3.36729582999,6.47834296935,2012-08-09,8,95.8648306858,93.0764308109,24.6275279296,28.6573485338,40.7720113892,3108214.2456,14.9495589217,3241554.0153,0.958865479622,27.95,16.616875,5.89,5.54133350281,0.0156211009096,1.71223517627,22.06
NLA12_IN-108,1,-86.46371,41.077,EUTROPHIC,58.0,17.2,0.09807,1051.0,-7.87156038956,149.679174081,130.875004205,10.932611934,728.45748186,63.7260120489,41.4259025848,42.1486028397,50.3427542674,38.2842103852,69.0645865022,77.3597612495,108.975456906,42.413464201,122.362842149,12.663186453,59.6907022731,2.84490938382,-2.32207376958,5.00849416405,4.87424270132,2.3917502429,6.95749737088,4.06044301055,6.59092925998,2012-07-23,7,77.3597612495,69.0645865022,38.2842103852,50.3427542674,42.1486028397,1246148.1647,14.0355678835,2363149.4865,0.527325153072,27.935,23.5325,14.59,4.79394003471,0.00746112378752,1.56735262753,13.345
NLA12_IN-110,1,-85.76771,41.33376,MESOTROPHIC,21.0,6.186666667,0.49583,630.0,19.9460507977,96.4078312561,91.2196966299,25.1341849313,641.383656758,67.7190519088,43.7412252115,47.9430911652,41.9514650249,31.3310821725,25.5869984999,93.1692473476,90.245886426,43.3581548981,81.071313179,13.596094512,61.6700464129,1.82239643874,-0.701522152942,4.56858743541,4.51327084558,3.22422886898,6.44571981939,3.04452243772,6.46362780636,2012-08-06,8,90.245886426,93.1692473476,25.5869984999,31.3310821725,41.9514650249,656381.5638,13.394497551,1881755.8911,0.34881334338,27.35,13.52,4.9,7.3706862725,0.0129592108049,1.99751081889,22.45
